COD_CF_Fornitore,Data_documento,ID_documento,Descrizione,Codice_articolo,Codice_variante,Codice_categoria,Unita_misura,Quantita_um,Prezzo_netto_vu,importo
595,2017-12-04,2017-BADDV-0000662,"VITE EURO TPS NI 6,3X14",017.PM309,0,10.30.50.10.030,PZ,30000.0,0.0252,756.0
1964,2017-12-07,2017-BADDV-0000663,ANTA APR. SX o DX IN CRISTALLO TRASPARENTE 895x2040,017.PM106.001,0,10.30.40.10.20,PZ,2.0,110.0,220.0
1964,2017-12-07,2017-BADDV-0000663,VETRO STRATIFICATO 3+3,017.PM152,11,10.30.40.10.10,MQ,13.87,14.0,194.18
1964,2017-12-07,2017-BADDV-0000663,KIT VETRI SCORREVOLI PER PASSACARTE (su misura),017.PM156,0,10.30.40.10.10,PZ,4.0,175.0,700.0
1964,2017-12-07,2017-BADDV-0000663,VETRO STRATIFICATO 3+3 EXTRACHIARO RETROLACCATO BIANCO RAL 9003 CON BORDI A FILO LUCIDO,017.PM152,1208,10.30.40.10.10,MQ,2.26,60.0,135.6
1964,2017-12-07,2017-BADDV-0000663,VETRO STRATIFICATO TRASPARENTE 6+6,090.VST66,154,10.30.40.10.50,MQ,2.64,28.0,73.92
2469,2017-12-04,2017-BADDV-0000664,CERNIERA SALICE PER ANTINA CIECA 110°,017.PM524,0,10.30.50.10.040,PZ,2150.0,1.1529,2478.74
2469,2017-12-04,2017-BADDV-0000664,BASE SALICE PER CERNIERA H=0,017.PM525,0,10.30.50.10.040,PZ,4000.0,0.3591,1436.4
2469,2017-12-04,2017-BADDV-0000664,PLACCHETTA COPRIVITE SALICE PER CERNIERA MOBILI,017.PM526,0,10.30.50.10.040,PZ,4000.0,0.0343,137.2
2469,2017-12-01,2017-BADDV-0000665,CERNIERA SALICE PER ANTINA CIECA 110°,017.PM524,0,10.30.50.10.040,PZ,2.0,1.155,2.31
3016,2017-12-06,2017-BADDV-0000666,LANA MINERALE AIRROCK DD SP.60 D.67,017.PM564,0,10.30.50.10.050,MQ,1267.2,3.7,4688.64
584,2017-12-05,2017-BADDV-0000667,SERRATURA TIPO YALE AGBB010255034,017.PM351,0,10.30.50.10.010,PZ,400.0,6.9548,2781.92
3546,2017-12-04,2017-BADDV-0000668,COD. 0607262/7035 GUARNIZIONE DI TENUTA VETRO 12mm_x000D_IN TPE C.,092.GU001.12,0,10.30.50.10.305,ML,3000.0,0.185,555.0
2469,2017-12-12,2017-BADDV-0000669,CHIUDIPORTA ITS96 SOLO CORPO STANDARD EN2-4,017.PM567,0,10.30.50.10.010,PZ,2.0,121.0,242.0
2469,2017-12-12,2017-BADDV-0000669,SLITTA G 96 N20 K 8/12 DIN DX,017.PM568,0,10.30.50.10.010,PZ,2.0,32.0,64.0
2469,2017-12-12,2017-BADDV-0000669,DISPOSITIVO D'ARRESTO N/20,017.PM570,0,10.30.50.10.010,PZ,2.0,29.75,59.5
3046,2017-12-04,2017-BADDV-0000670,TAPPO DI CHIUSURA SUPERIORE A BANDIERA,017.PM408,1,10.30.50.10.200,PZ,40.0,12.0,480.0
732,2017-12-05,2017-BADDV-0000671,NASTRO ACCIAIO VERNICIATO,017.PM005,37,10.30.10.10.20.05,KG,2630.0,0.85,2235.5
732,2017-12-05,2017-BADDV-0000671,LAMIERA VERNICIATA,017.PM006,35,10.30.10.10.20.10,KG,4074.0,0.85,3462.9
732,2017-12-05,2017-BADDV-0000671,LAMIERA VERNICIATA,017.PM006,36,10.30.10.10.20.10,KG,8124.0,0.85,6905.4
732,2017-12-05,2017-BADDV-0000671,LAMIERA VERNICIATA,017.PM006,75,10.30.10.10.20.10,KG,4108.0,0.85,3491.8
732,2017-12-05,2017-BADDV-0000671,LAMIERA VERNICIATA,017.PM006,54,10.30.10.10.20.10,KG,9884.0,0.85,8401.4
732,2017-12-20,2017-BADDV-0000672,NASTRO ACCIAIO VERNICIATO,017.PM005,36,10.30.10.10.20.05,KG,10184.0,0.85,8656.4
732,2017-12-20,2017-BADDV-0000672,NASTRO ACCIAIO VERNICIATO,017.PM005,83,10.30.10.10.20.05,KG,1534.0,0.85,1303.9
732,2017-12-20,2017-BADDV-0000672,NASTRO ACCIAIO VERNICIATO,017.PM005,46,10.30.10.10.20.05,KG,728.0,0.9,655.2
3544,2017-12-20,2017-BADDV-0000673,GRIGLIE DI AERAZIONE MM. 800x200 ALLUMINIO COME DA CAMPIONATURA V. COD ART 969973,017.PM344,0,10.30.50.10.120,PZ,300.0,18.81,5643.0
2969,2017-12-20,2017-BADDV-0000674,MB515 GUARNIZIONE PARAPOLVERE GRIGIO CHIARO,017.PM340,0,10.30.50.10.090,ML,8190.0,0.35,2866.5
2969,2017-12-20,2017-BADDV-0000674,MB72 GUARNIZIONE DI BATTUTA ANTE ARMADI GRIGIO CHIARO L=1920,017.PM437,0,10.30.50.10.180,ML,2918.4,0.61979,1808.8
2969,2017-12-20,2017-BADDV-0000674,MB72 GUARNIZIONE DI BATTUTA ANTE ARMADI GRIGIO CHIARO L=3000,017.PM437,0,10.30.50.10.180,ML,960.0,0.62,595.2
2969,2017-12-20,2017-BADDV-0000674,GUARNIZIONE PER TRAVERSO E MONTANTE,017.PM336,0,10.30.50.10.090,ML,20160.0,0.44,8870.4
3131,2017-12-22,2017-BADDV-0000675,TELAIO PER PORTA LEGNO 898x2043,027.101TEL,0,10.30.30.10.50,PZ,20.0,45.0,900.0
3131,2017-12-22,2017-BADDV-0000675,TELAIO PER PORTA LEGNO 950x2005,027.104TEL,0,10.30.30.10.50,PZ,2.0,45.0,90.0
2477,2017-12-21,2017-BADDV-0000676,LANA MINERALE SPESSORE MM 50 DENSITA 50,017.PM411,0,10.30.50.10.050,MQ,576.0,2.86,1647.36
2477,2017-12-21,2017-BADDV-0000676,SPUGNETTA BIADESIVA PER GUIDA,017.PM438B,0,10.30.50.10.070,ML,100.0,0.17,17.0
2477,2017-12-21,2017-BADDV-0000676,"VITE AUTOFORANTE TPS ZN 3,5x35",017.PM313,0,10.30.50.10.030,PZ,3000.0,0.00835,25.05
2477,2017-12-21,2017-BADDV-0000676,TASSELLO A ESPANSIONE 6x38,017.PM323,0,10.30.50.10.030,PZ,3200.0,0.0225,72.0
2477,2017-12-21,2017-BADDV-0000676,"VITE AUTOFORANTE TPS ZN 4,2x13",017.PM303,0,10.30.50.10.030,PZ,18000.0,0.00755,135.9
2477,2017-12-21,2017-BADDV-0000676,LASTRA CARTONGESSO BA13,017.PM355,0,10.30.50.10.100,MQ,3304.8,1.37,4527.58
2477,2017-12-22,2017-BADDV-0000677,"VITE AUTOFORANTE TPS ZN 3,5x35",017.PM313,0,10.30.50.10.030,PZ,2000.0,0.0088,17.6
2477,2017-12-22,2017-BADDV-0000677,"VITE AUTOFORANTE TPS ZN 4,2x13",017.PM303,0,10.30.50.10.030,PZ,16000.0,0.00713,114.08
2477,2017-12-22,2017-BADDV-0000677,TASSELLO A ESPANSIONE 6x38,017.PM323,0,10.30.50.10.030,PZ,3200.0,0.0225,72.0
2463,2017-12-19,2017-BADDV-0000680,MANIGLIA PARIS HOPPE ALLUM. COMPL. DI ADATT. VETRO,017.PM405,0,10.30.50.10.010,PZ,100.0,46.92,4692.0
3546,2017-12-15,2017-BADDV-0000681,GUARNIZIONE COPRIFUGA TPE,017.PM508,0,10.30.50.10.090,ML,20000.0,0.675,13500.0
2521,2017-12-19,2017-BADDV-0000682,ANTA APR. SX o DX IN CRISTALLO TRASP. 895 H max 2800,017.PM106.011,0,10.30.40.10.20,PZ,4.0,116.09,464.36
2521,2017-12-19,2017-BADDV-0000682,VETRO STRATIFICATO TRASPARENTE 6+6,090.VST66,153,10.30.40.10.50,MQ,15.82,24.5,387.59
2521,2017-12-19,2017-BADDV-0000682,VETRO STRATIFICATO TRASPARENTE 6+6 SILENT,090.VST66.SI,14,10.30.40.10.50,MQ,1.73,33.50289,57.96
2521,2017-12-19,2017-BADDV-0000682,VETRO STRATIFICATO TRASPARENTE 6+6 SILENT,090.VST66.SI,15,10.30.40.10.50,MQ,4.33,33.50115,145.06
2521,2017-12-19,2017-BADDV-0000682,VETRO STRATIFICATO TRASPARENTE 6+6 SILENT,090.VST66.SI,16,10.30.40.10.50,MQ,2.03,33.50246,68.01
2521,2017-12-19,2017-BADDV-0000682,VETRO STRATIFICATO TRASPARENTE 6+6 SILENT,090.VST66.SI,17,10.30.40.10.50,MQ,6.81,33.50073,228.14
2521,2017-12-19,2017-BADDV-0000682,VETRO STRATIFICATO TRASPARENTE 6+6 SILENT,090.VST66.SI,18,10.30.40.10.50,MQ,8.95,37.7743,338.08
2521,2017-12-19,2017-BADDV-0000682,VETRO STRATIFICATO TRASPARENTE 6+6 SILENT,090.VST66.SI,19,10.30.40.10.50,MQ,4.36,33.5,146.06
2521,2017-12-19,2017-BADDV-0000682,VETRO STRATIFICATO TRASPARENTE 6+6 SILENT,090.VST66.SI,20,10.30.40.10.50,MQ,4.46,33.5,149.41
2521,2017-12-19,2017-BADDV-0000682,ANTA APR. SX o DX IN CRISTALLO TRASP. 895 H max 2800,017.PM106.011,0,10.30.40.10.20,PZ,2.0,114.21,228.42
2521,2017-12-19,2017-BADDV-0000682,VETRO STRATIFICATO TRASPARENTE 5+5,090.VST55,548,10.30.40.10.50,MQ,0.77,22.0,16.94
2521,2017-12-19,2017-BADDV-0000682,VETRO STRATIFICATO TRASPARENTE 5+5,090.VST55,549,10.30.40.10.50,MQ,6.97,22.0,153.34
2521,2017-12-19,2017-BADDV-0000682,VETRO STRATIFICATO TRASPARENTE 5+5,090.VST55,550,10.30.40.10.50,MQ,9.47,22.0,208.34
2521,2017-12-19,2017-BADDV-0000682,ANTA APR. SX o DX IN CRISTALLO TRASPARENTE 895 H max 2500,017.PM106.002,0,10.30.40.10.20,PZ,4.0,105.28,421.12
2521,2017-12-19,2017-BADDV-0000682,VETRO STRATIFICATO 3+3,017.PM152,170,10.30.40.10.10,MQ,7.32,12.0,87.84
2521,2017-12-19,2017-BADDV-0000682,VETRO STRATIFICATO 3+3,017.PM152,1215,10.30.40.10.10,MQ,26.17,12.0,314.04
2521,2017-12-19,2017-BADDV-0000682,ANTA APR. SX o DX IN CRISTALLO TRASP. 895 H max 2800,017.PM106.011,0,10.30.40.10.20,PZ,1.0,114.21,114.21
2521,2017-12-19,2017-BADDV-0000682,VETRO STRATIFICATO TRASPARENTE 5+5,090.VST55,551,10.30.40.10.50,MQ,8.1,22.0,178.2
3032,2017-12-19,2017-BADDV-0000684,TRUCIOLARE NOBILITATO IGNIFUGO 3050x2070,017.PM052.FF,12,10.30.30.10.10.30,MQ,1270.41,9.75375,12391.26
3032,2017-12-19,2017-BADDV-0000685,TRUCIOLARE NOBILITATO IGNIFUGO 3050x2070,017.PM052.FF,11,10.30.30.10.10.30,MQ,1639.82,8.61157,14121.42
3032,2017-12-19,2017-BADDV-0000685,TRUCIOLARE NOBILITATO IGNIFUGO 3050x2070,017.PM052.FF,12,10.30.30.10.10.30,MQ,288.32,9.75375,2812.2
3153,2017-12-11,2017-BADDV-0000688,"BIADESIVO 33x19 sp.3,2 mm. PER VETRO STRUTTURALE P85",017.PM541,0,10.30.50.10.090,ML,66.0,1.66,109.56
3131,2017-12-18,2017-BADDV-0000689,PANNELLO PORTA LACCATO RAL 9006 COME NS. CAMPIONE,027.101TEL,0,10.30.30.10.50,PZ,1.0,250.0,250.0
3131,2017-12-18,2017-BADDV-0000689,PANNELLO PORTA LACCATO RAL 9006 COME NS. CAMPIONE,027.101TEL.H,0,10.30.30.10.50,PZ,1.0,250.0,250.0
1706,2017-12-01,2017-BADDV-0000690,COLLA SPECIFICA PER CRTG CON LAMIERA,017.PM354,0,10.30.50.10.060,KG,1434.0,2.3,3298.2
1730,2017-12-06,2017-BADDV-0000691,COLLA TERMOFUSIBILE PER BORDATRICE,017.PM357,0,10.30.50.10.060,KG,50.0,5.0,250.0
2469,2017-12-04,2017-BADDV-0000692,"VITE EURO TPS NI 6,3X14",017.PM309,0,10.30.50.10.030,PZ,1000.0,0.0147,14.7
2469,2017-12-11,2017-BADDV-0000693,MANIGLIA  STARTEC 903.92.586 CON QUADRELLO LUNGHEZZA 130 mm.,017.PM396,0,10.30.50.10.010,PZ,200.0,8.5646,1712.92
2469,2017-12-14,2017-BADDV-0000694,"MANIGLIA  """"U FORM"""" ECO V110 INOX",017.PM396,0,10.30.50.10.010,PZ,100.0,7.0007,700.07
2521,2017-12-21,2017-BADDV-0000696,VETRO STRATIFICATO 3+3,017.PM152,293,10.30.40.10.10,MQ,18.07,11.70006,211.42
2521,2017-12-21,2017-BADDV-0000696,VETRO STRATIFICATO 3+3,017.PM152,445,10.30.40.10.10,MQ,21.59,11.69986,252.6
2521,2017-12-21,2017-BADDV-0000696,VETRO STRATIFICATO 3+3,017.PM152,1202,10.30.40.10.10,MQ,0.63,11.69841,7.37
2521,2017-12-21,2017-BADDV-0000696,VETRO STRATIFICATO 3+3,017.PM152,293,10.30.40.10.10,MQ,18.07,11.70006,211.42
2521,2017-12-21,2017-BADDV-0000696,VETRO STRATIFICATO 3+3,017.PM152,445,10.30.40.10.10,MQ,31.7,11.7,370.89
2521,2017-12-21,2017-BADDV-0000696,VETRO STRATIFICATO 3+3,017.PM152,353,10.30.40.10.10,MQ,130.02,12.48554,1623.37
2521,2017-12-21,2017-BADDV-0000696,VETRO STRATIFICATO 3+3,017.PM152,1233,10.30.40.10.10,MQ,2.55,11.70196,29.84
2521,2017-12-21,2017-BADDV-0000696,VETRO STRATIFICATO 3+3,017.PM152,1234,10.30.40.10.10,MQ,3.46,11.69942,40.48
3078,2017-12-21,2017-BADDV-0000699,TRUCIOLARE NOBILITATO STD 3050x2070,017.PM051.FF,10,10.30.30.10.10.30,MQ,479.83,6.68117,3205.8
3078,2017-12-21,2017-BADDV-0000699,TRUCIOLARE NOBILITATO STD 3050x2070,017.PM051.FF,7,10.30.30.10.10.30,MQ,151.524,6.69003,1013.7
3078,2017-12-21,2017-BADDV-0000700,BORDO IN ABS,017.PM056,48,10.30.30.10.20,ML,1020.0,0.33,336.6
2749,2017-12-28,2017-BADDV-0000701,ANTA IN ACCIAIO VERNICIATO DX 898 H max 3000 PER ACCIAIO,017.PM105.31,4,10.30.50.10.140,PZ,26.0,250.0,6500.0
2749,2017-12-28,2017-BADDV-0000701,ANTA IN ACCIAIO VERNICIATO SX 898 H max 3000 PER ACCIAIO,017.PM105.32,3,10.30.50.10.140,PZ,10.0,250.0,2500.0
3280,2017-12-29,2017-BADDV-0000702,VITE TPS ZN M5x10,017.PM464,0,10.30.50.10.030,PZ,2000.0,0.01,20.0
3280,2017-12-29,2017-BADDV-0000702,POMOLO FISSO PER ANTA CIECA,017.PM361,0,10.30.50.10.020,PZ,1.0,9.02,9.02
3280,2017-12-29,2017-BADDV-0000702,MANIGLIONE ANTIPANICO ELETTRICO FEB COMPLETO,017.PM368,0,10.30.50.10.010,PZ,1.0,248.65,248.65
3280,2017-12-29,2017-BADDV-0000702,"VITE AUTOFILETTANTE TPS ZN 4,2x16",017.PM301,0,10.30.50.10.030,PZ,12000.0,0.0082,98.4
1964,2017-12-29,2017-BADDV-0000704,VETRO STRATIFICATO 3+3,017.PM152,293,10.30.40.10.10,MQ,20.53,14.0,287.42
1964,2017-12-29,2017-BADDV-0000704,VETRO STRATIFICATO 3+3,017.PM152,445,10.30.40.10.10,MQ,19.56,14.0,273.84
1964,2017-12-29,2017-BADDV-0000704,VETRO STRATIFICATO 3+3,017.PM152,1120,10.30.40.10.10,MQ,2.77,14.0,38.78
597,2017-12-20,2017-BADDV-0000706,ANTA IN ACCIAIO VERNICIATO DX 898 X 2043,017.PM105.01,11,10.30.50.10.140,PZ,1.0,170.0,170.0
597,2017-12-20,2017-BADDV-0000706,ANTA SEMIFISSA IN ACCIAIO VERNICIATO SX 195 X 2043,017.PM105.13,6,10.30.50.10.140,PZ,1.0,90.0,90.0
523,2017-12-05,2017-BADDV-0000708,BORDO IN ABS,017.PM056,38,10.30.30.10.20,ML,5665.0,0.17941,1016.36
523,2017-12-05,2017-BADDV-0000708,BORDO IN ABS,017.PM056,46,10.30.30.10.20,ML,3000.0,0.138,414.0
523,2017-12-18,2017-BADDV-0000709,BORDO IN ABS,017.PM056,44,10.30.30.10.20,ML,9960.0,0.121,1205.16
1964,2017-12-27,2017-BADDV-0000710,VETRO STRATIFICATO 3+3 EXTRACHIARO LACCATO BIANCO NEVE CON FILO LUCIDO SUI 4 LATI,017.PM152,1218,10.30.40.10.10,MQ,3.62,60.0,217.2
1964,2017-12-27,2017-BADDV-0000710,VETRO STRATIFICATO 3+3 EXTRACHIARO LACCATO BIANCO NEVE CON FILO LUCIDO SUI 4 LATI,017.PM152,1232,10.30.40.10.10,MQ,0.99,60.0,59.4
1964,2017-12-27,2017-BADDV-0000710,VETRO STRATIFICATO 3+3 EXTRACHIARO LACCATO BIANCO NEVE CON FILO LUCIDO SUI 4 LATI,017.PM152,1228,10.30.40.10.10,MQ,2.31,60.0,138.6
1964,2017-12-27,2017-BADDV-0000710,VETRO STRATIFICATO 3+3 EXTRACHIARO LACCATO BIANCO NEVE CON FILO LUCIDO SUI 4 LATI,017.PM152,1230,10.30.40.10.10,MQ,2.33,60.0,139.8
1964,2017-12-27,2017-BADDV-0000710,******* SPECIALE *******_x000D__x000D_VETRO STRATIFICATO 3+3 EXTRACHIARO LACCATO BIANCO NEVE SUI BORDI E TRASPARENTE AL CENTRO CON FILO LUCIDO SUI 4 LATI._x000D_LACCATURA 50 mm bordo alto/basso e 53 mm bordi dx/sx,017.PM152,1224,10.30.40.10.10,MQ,3.7,75.0,277.5
2495,2017-12-21,2017-BADDV-0000711,PROFILO TELAIO VETRO STRUTTURALE_x000D_da ossidare ARGENTO CHIMICO,017.PM507,0,10.30.50.10.190,NR,223.0,0.81502,181.75
2495,2017-12-21,2017-BADDV-0000711,PROFILO TELAIO PORTA FLUX _x000D_da ossidare acciaio lucido,017.PM507,0,10.30.50.10.190,NR,111.0,2.5,277.5
520,2017-12-06,2017-BADDV-0000712,GUARNIZIONE DI TENUTA PORTA INTELAIATA SINGOLO VETRO,092.GU002.AI,0,10.30.50.10.305,ML,2400.0,0.36,864.0
3078,2017-11-30,2017-BADDV-0000715,TRUCIOLARE NOBILITATO STD 3050x2070,017.PM051.FF,24,10.30.30.10.10.30,MQ,31.54,6.99588,220.65
3078,2017-11-30,2017-BADDV-0000715,BORDO IN ABS,017.PM056,81,10.30.30.10.20,ML,180.0,0.33,59.4
3078,2017-11-30,2017-BADDV-0000715,BORDO IN ABS,017.PM056,90,10.30.30.10.20,ML,440.0,0.33,145.2
597,2017-12-19,2017-BADDV-0000716,ANTA IN ACCIAIO VERNICIATO DX 898 X 2043,017.PM105.01,7,10.30.50.10.140,PZ,1.0,264.0,264.0
597,2017-12-19,2017-BADDV-0000716,ANTA SEMIFISSA IN ACCIAIO VERNICIATO SX 195 X 2043,017.PM105.13,2,10.30.50.10.140,PZ,1.0,212.0,212.0
2462,2017-12-07,2017-BADDV-0000718,SPUGNETTA MONOADESIVA PER GUIDA,017.PM438,0,10.30.50.10.070,ML,12040.0,0.37,4454.8
2462,2017-12-07,2017-BADDV-0000718,GUARNIZIONE ACUSTICA MONOADESIVA 15x3 mm,017.PM516,0,10.30.50.10.070,ML,16060.0,0.14,2248.4
3545,2017-12-14,2017-BADDV-0000719,ANTA APR. SX o DX IN CRISTALLO TRASP. 895 H max 2800,017.PM106.011,0,10.30.40.10.20,PZ,2.0,121.92,243.84
3545,2017-12-14,2017-BADDV-0000719,ANTA APR. SX o DX IN CRISTALLO TRASP. 895 H max 2800,017.PM106.011,0,10.30.40.10.20,PZ,1.0,120.14,120.14
3545,2017-12-18,2017-BADDV-0000720,VETRO STRATIFICATO TRASPARENTE 5+5,090.VST55,552,10.30.40.10.50,MQ,2.29,22.0,50.38
3545,2017-12-18,2017-BADDV-0000720,VETRO STRATIFICATO TRASPARENTE 5+5,090.VST55,553,10.30.40.10.50,MQ,7.52,22.0,165.44
3545,2017-12-18,2017-BADDV-0000720,VETRO STRATIFICATO TRASPARENTE 5+5,090.VST55,554,10.30.40.10.50,MQ,5.44,22.0,119.68
3545,2017-12-18,2017-BADDV-0000720,VETRO STRATIFICATO TRASPARENTE 5+5,090.VST55,555,10.30.40.10.50,MQ,0.85,22.0,18.7
3545,2017-12-18,2017-BADDV-0000720,VETRO STRATIFICATO TRASPARENTE 5+5,090.VST55,556,10.30.40.10.50,MQ,0.96,22.0,21.12
3545,2017-12-18,2017-BADDV-0000720,VETRO STRATIFICATO TRASPARENTE 5+5,090.VST55,557,10.30.40.10.50,MQ,1.44,22.0,31.68
1801,2017-12-07,2017-BADDV-0000721,FORNITURA E APPLICAZIONE PELLICOLA ADESIVA PER VETRO SU CANTIERE A MODUGNO (BA),017.PM163,0,10.30.40.10.40,MQ,21.8,30.0,654.0
1801,2017-11-16,2017-BADDV-0000722,FORNITURA E MONTAGGIO PELLICOLA ADESIVA PER VETRO_x000D_PRESSO NS. SEDE,017.PM163,0,10.30.40.10.40,MQ,2.0,30.0,60.0
1801,2017-11-16,2017-BADDV-0000722,FORNITURA E APPLICAZIONE PELLICOLA ADESIVA PER VETRO PRESSO NS. SEDE,017.PM163,0,10.30.40.10.40,MQ,4.0,30.0,120.0
1801,2017-11-16,2017-BADDV-0000722,FORNITURA E APPLICAZIONE PRESSO NS. SEDE DI PELLICOLA ADESIVA PER VETRO,017.PM163,0,10.30.40.10.40,MQ,5.0,30.0,150.0
584,2018-01-02,2018-BADDV-0000002,"PROFILO AD ""H"" IN POLICARBONATO L=3000 PER VETRO DA 10 mm",090.PBT10,0,10.30.50.10.300.11,PZ,74.0,9.45757,699.86
584,2018-01-02,2018-BADDV-0000002,CILINDRO PER SERRATURA YALE CISA C2000,017.PM352,0,10.30.50.10.010,PZ,150.0,7.5354,1130.31
597,2018-01-05,2018-BADDV-0000003,ANTA IN ACCIAIO VERNICIATO DX 898 X 2043,017.PM105.01,11,10.30.50.10.140,PZ,74.0,135.0,9990.0
597,2018-01-05,2018-BADDV-0000003,ANTA IN ACCIAIO VERNICIATO SX 898 X 2043,017.PM105.03,8,10.30.50.10.140,PZ,75.0,135.0,10125.0
597,2018-01-05,2018-BADDV-0000003,ANTA SEMIFISSA IN ACCIAIO VERNICIATO SX 195 X 2043,017.PM105.13,6,10.30.50.10.140,PZ,74.0,75.0,5550.0
597,2018-01-05,2018-BADDV-0000003,ANTA SEMIFISSA IN ACCIAIO VERNICIATO DX 195 X 2043,017.PM105.15,5,10.30.50.10.140,PZ,75.0,75.0,5625.0
3302,2018-01-04,2018-BADDV-0000004,NASTRO ACCIAIO ZINCATO,017.PM001,38,10.30.10.10.30.05,KG,5110.0,0.76,3883.6
3302,2018-01-04,2018-BADDV-0000004,NASTRO ACCIAIO ZINCATO,017.PM001,34,10.30.10.10.30.05,KG,2420.0,0.75,1815.0
3302,2018-01-04,2018-BADDV-0000004,NASTRO ACCIAIO ZINCATO,017.PM001,8,10.30.10.10.30.05,KG,2045.0,0.73,1492.85
3302,2018-01-04,2018-BADDV-0000004,LAMIERA ALLUMINIO ANODIZZATA,017.PM206AN,7,10.30.20.10.30.02,KG,132.0,4.89,645.48
1964,2018-01-11,2018-BADDV-0000005,VETRO STRATIFICATO 3+3,017.PM152,43,10.30.40.10.10,MQ,8.71,14.0,121.94
1964,2018-01-11,2018-BADDV-0000005,VETRO STRATIFICATO 3+3,017.PM152,11,10.30.40.10.10,MQ,20.8,14.0,291.2
1964,2018-01-11,2018-BADDV-0000005,VETRO STRATIFICATO 3+3,017.PM152,174,10.30.40.10.10,MQ,8.67,14.0,121.38
653,2018-01-05,2018-BADDV-0000006,PANNELLI IN ACCIAIO DA VERNICIARE COLORE RAL 7040 OPACO (RIF. SL240E),017.PM502,0,10.30.50.10.190,MQ,9.9,26.84848,265.8
653,2018-01-05,2018-BADDV-0000006,PANNELLI IN ACCIAIO DA VERNICIARE COLORE RAL 5001 OPACO (RIF. SJ801F),017.PM502,0,10.30.50.10.190,MQ,13.9,23.49281,326.55
653,2018-01-05,2018-BADDV-0000006,PILASTRINI IN FERRO DA VERNICIARE RAL 9003 OPACO,017.PM496,0,10.30.50.10.190,ML,64.8,13.0,842.4
584,2018-01-16,2018-BADDV-0000007,CILINDRO PER SERRATURA YALE,017.PM352,0,10.30.50.10.010,PZ,200.0,8.20735,1641.47
2463,2018-01-10,2018-BADDV-0000008,"MANIGLIA ""U FORM"" INOX",017.PM396,0,10.30.50.10.010,PZ,1.0,9.3,9.3
2477,2018-01-16,2018-BADDV-0000009,LASTRA CARTONGESSO BA13,017.PM355,0,10.30.50.10.100,MQ,1065.0,1.43567,1528.99
535,2018-01-09,2018-BADDV-0000010,VENEZIANA CON ORIENTAMENTO,017.PM425,1,10.30.50.10.110,PZ,7.0,37.45,262.15
2469,2018-01-17,2018-BADDV-0000013,CERNIERA SALICE PER ANTINA CIECA 110°,017.PM524,0,10.30.50.10.040,PZ,1800.0,1.1529,2075.22
535,2018-01-17,2018-BADDV-0000014,VENEZIANA CON ORIENTAMENTO E SOLLEVAMENTO,017.PM414,2,10.30.50.10.110,PZ,5.0,32.04,160.2
535,2018-01-17,2018-BADDV-0000014,VENEZIANA CON ORIENTAMENTO E SOLLEVAMENTO,017.PM414,2,10.30.50.10.110,PZ,3.0,32.04,96.12
535,2018-01-17,2018-BADDV-0000014,VENEZIANA CON ORIENTAMENTO E SOLLEVAMENTO,017.PM414,2,10.30.50.10.110,PZ,1.0,32.04,32.04
535,2018-01-17,2018-BADDV-0000014,VENEZIANA CON ORIENTAMENTO E SOLLEVAMENTO,017.PM414,2,10.30.50.10.110,PZ,1.0,32.04,32.04
535,2018-01-17,2018-BADDV-0000014,VENEZIANA CON ORIENTAMENTO,017.PM425,1,10.30.50.10.110,PZ,1.0,37.45,37.45
2469,2018-01-08,2018-BADDV-0000016,MANIGLIA  STARTEC 903.92.586 CON QUADRELLO LUNGHEZZA 130 mm.,017.PM396,0,10.30.50.10.010,PZ,230.0,8.56461,1969.86
2521,2018-01-12,2018-BADDV-0000017,ANTA APR. SX o DX IN CRISTALLO TRASPARENTE 895x2040,017.PM106.001,0,10.30.40.10.20,PZ,1.0,90.28,90.28
2521,2018-01-12,2018-BADDV-0000017,VETRO STRATIFICATO 3+3,017.PM152,11,10.30.40.10.10,MQ,10.4,12.0,124.8
3315,2018-01-10,2018-BADDV-0000019,SILICONE ACETICO TRASPARENTE,017.PM505,0,10.30.50.10.060,PZ,48.0,2.59708,124.66
1801,2018-01-18,2018-BADDV-0000022,FORNITURA E MONTAGGIO PELLICOLA ADESIVA PER VETRO PRESSO NS. SEDE,017.PM163,0,10.30.40.10.40,MQ,9.0,30.0,270.0
653,2018-01-17,2018-BADDV-0000024,VERNICIATURA PORTE DOPPIE METALLICHE COLORE RAL 9006 COME CAMPIONE APPROVATO DALLA DDL REGIONE PUGLIA,017.PM507,0,10.30.50.10.190,NR,129.0,57.63155,7434.47
653,2018-01-23,2018-BADDV-0000025,VERNICIATURA PORTE DOPPIE METALLICHE COLORE RAL 9006 COME CAMPIONE APPROVATO DALLA DDL REGIONE PUGLIA,017.PM507,0,10.30.50.10.190,NR,20.0,57.6315,1152.63
3280,2018-01-25,2018-BADDV-0000026,MANIGLIONE ANTIPANICO ANTA CRISTALLO,017.PM381,0,10.30.50.10.010,PZ,9.0,228.67,2058.03
3280,2018-01-25,2018-BADDV-0000026,MANIGLIONE ANTIPANICO ANTA LEGNO,017.PM381,0,10.30.50.10.010,PZ,19.0,70.0,1330.0
3280,2018-01-23,2018-BADDV-0000028,CHIUDIPORTA AEREO NERO,017.PM376,0,10.30.50.10.010,PZ,4.0,32.85,131.4
